types,counts,probs,total_unique
Bobbie,116,6.674203914190451e-05,4746
Kermit,116,6.674203914190451e-05,4746
Rich,116,6.674203914190451e-05,4746
Sebastian,116,6.674203914190451e-05,4746
Brooks,115,6.616667673550878e-05,4746
Quinn,115,6.616667673550878e-05,4746
Rhett,115,6.616667673550878e-05,4746
Ulysses,115,6.616667673550878e-05,4746
Derwin,114,6.559131432911305e-05,4746
Jamey,114,6.559131432911305e-05,4746
Joaquin,114,6.559131432911305e-05,4746
Jerrod,113,6.501595192271733e-05,4746
Britt,112,6.44405895163216e-05,4746
Tyron,112,6.44405895163216e-05,4746
Harrison,111,6.386522710992586e-05,4746
Kimberly,111,6.386522710992586e-05,4746
Ned,111,6.386522710992586e-05,4746
Toney,111,6.386522710992586e-05,4746
Alexis,110,6.328986470353013e-05,4746
Graham,110,6.328986470353013e-05,4746
Jackson,110,6.328986470353013e-05,4746
Bennett,109,6.271450229713441e-05,4746
Elton,109,6.271450229713441e-05,4746
Odell,109,6.271450229713441e-05,4746
Kendrick,107,6.156377748434295e-05,4746
Linwood,107,6.156377748434295e-05,4746
Mikel,107,6.156377748434295e-05,4746
Douglass,106,6.098841507794722e-05,4746
Elvin,106,6.098841507794722e-05,4746
Heriberto,106,6.098841507794722e-05,4746
Jarvis,106,6.098841507794722e-05,4746
Agustin,105,6.041305267155149e-05,4746
Collin,105,6.041305267155149e-05,4746
Ritchie,105,6.041305267155149e-05,4746
Dwain,104,5.983769026515577e-05,4746
Lanny,103,5.9262327858760034e-05,4746
Timmothy,103,5.9262327858760034e-05,4746
Eldon,102,5.868696545236431e-05,4746
Grover,102,5.868696545236431e-05,4746
Junior,102,5.868696545236431e-05,4746
Leif,102,5.868696545236431e-05,4746
Mason,102,5.868696545236431e-05,4746
Orville,102,5.868696545236431e-05,4746
Coy,101,5.811160304596858e-05,4746
Jerold,101,5.811160304596858e-05,4746
Mary,101,5.811160304596858e-05,4746
Jefferey,100,5.753624063957285e-05,4746
August,99,5.6960878233177124e-05,4746
Davis,99,5.6960878233177124e-05,4746
Alec,98,5.638551582678139e-05,4746
Duncan,98,5.638551582678139e-05,4746
Lucas,98,5.638551582678139e-05,4746
Moises,98,5.638551582678139e-05,4746
Aron,97,5.5810153420385665e-05,4746
Emil,97,5.5810153420385665e-05,4746
Everette,97,5.5810153420385665e-05,4746
Stanford,97,5.5810153420385665e-05,4746
Von,97,5.5810153420385665e-05,4746
Barney,96,5.523479101398994e-05,4746
Bruno,96,5.523479101398994e-05,4746
Cyrus,96,5.523479101398994e-05,4746
Parrish,96,5.523479101398994e-05,4746
Trey,96,5.523479101398994e-05,4746
Daryle,95,5.4659428607594206e-05,4746
Judd,95,5.4659428607594206e-05,4746
Pasquale,95,5.4659428607594206e-05,4746
Greggory,94,5.408406620119848e-05,4746
Jasper,94,5.408406620119848e-05,4746
Layne,94,5.408406620119848e-05,4746
Murray,94,5.408406620119848e-05,4746
Riley,94,5.408406620119848e-05,4746
Wiley,94,5.408406620119848e-05,4746
Gus,93,5.3508703794802754e-05,4746
Hunter,93,5.3508703794802754e-05,4746
Denver,92,5.293334138840702e-05,4746
Dorian,92,5.293334138840702e-05,4746
Quincy,92,5.293334138840702e-05,4746
Dannie,91,5.2357978982011295e-05,4746
Erwin,91,5.2357978982011295e-05,4746
Loyd,91,5.2357978982011295e-05,4746
Carmine,90,5.178261657561556e-05,4746
Chet,90,5.178261657561556e-05,4746
Emery,90,5.178261657561556e-05,4746
Emory,90,5.178261657561556e-05,4746
Timmie,90,5.178261657561556e-05,4746
Brien,89,5.1207254169219837e-05,4746
Carmelo,89,5.1207254169219837e-05,4746
Garret,89,5.1207254169219837e-05,4746
Jed,89,5.1207254169219837e-05,4746
Baron,88,5.063189176282411e-05,4746
Donn,88,5.063189176282411e-05,4746
Jamal,88,5.063189176282411e-05,4746
Judson,88,5.063189176282411e-05,4746
Lars,88,5.063189176282411e-05,4746
Markus,88,5.063189176282411e-05,4746
Andra,87,5.005652935642838e-05,4746
Augustine,87,5.005652935642838e-05,4746
Carson,87,5.005652935642838e-05,4746
Hiram,87,5.005652935642838e-05,4746
Hollis,87,5.005652935642838e-05,4746
Bernie,86,4.948116695003265e-05,4746
Chauncey,86,4.948116695003265e-05,4746
Gregorio,86,4.948116695003265e-05,4746
Lesley,86,4.948116695003265e-05,4746
Lyndon,86,4.948116695003265e-05,4746
Otto,86,4.948116695003265e-05,4746
Damien,85,4.8905804543636926e-05,4746
Len,85,4.8905804543636926e-05,4746
Myles,85,4.8905804543636926e-05,4746
Roscoe,85,4.8905804543636926e-05,4746
Marcellus,84,4.833044213724119e-05,4746
Tyson,84,4.833044213724119e-05,4746
Weldon,84,4.833044213724119e-05,4746
Whitney,84,4.833044213724119e-05,4746
Adan,83,4.775507973084547e-05,4746
Barrett,83,4.775507973084547e-05,4746
Jerrold,83,4.775507973084547e-05,4746
Jude,83,4.775507973084547e-05,4746
Raymundo,83,4.775507973084547e-05,4746
Ariel,82,4.717971732444974e-05,4746
Leigh,82,4.717971732444974e-05,4746
Thurman,82,4.717971732444974e-05,4746
Charley,81,4.660435491805401e-05,4746
Del,81,4.660435491805401e-05,4746
Tobin,81,4.660435491805401e-05,4746
Wyatt,81,4.660435491805401e-05,4746
Dalton,80,4.602899251165828e-05,4746
Mitch,80,4.602899251165828e-05,4746
Giovanni,79,4.545363010526255e-05,4746
Waylon,79,4.545363010526255e-05,4746
Burt,78,4.4878267698866824e-05,4746
Donell,78,4.4878267698866824e-05,4746
Forest,78,4.4878267698866824e-05,4746
Armand,77,4.43029052924711e-05,4746
Gonzalo,77,4.43029052924711e-05,4746
Chip,76,4.3727542886075365e-05,4746
Eloy,76,4.3727542886075365e-05,4746
Kristian,76,4.3727542886075365e-05,4746
Lemuel,76,4.3727542886075365e-05,4746
Mauricio,76,4.3727542886075365e-05,4746
Wes,76,4.3727542886075365e-05,4746
Cruz,75,4.315218047967964e-05,4746
Deric,75,4.315218047967964e-05,4746
Monroe,75,4.315218047967964e-05,4746
Napoleon,75,4.315218047967964e-05,4746
Bernardo,74,4.257681807328391e-05,4746
Colby,74,4.257681807328391e-05,4746
Damion,74,4.257681807328391e-05,4746
Lenard,74,4.257681807328391e-05,4746
Lindsey,74,4.257681807328391e-05,4746
Ollie,74,4.257681807328391e-05,4746
Wally,74,4.257681807328391e-05,4746
Aldo,73,4.200145566688818e-05,4746
Edgardo,73,4.200145566688818e-05,4746
Federico,73,4.200145566688818e-05,4746
Houston,73,4.200145566688818e-05,4746
Josef,73,4.200145566688818e-05,4746
Arron,72,4.1426093260492454e-05,4746
Fredric,72,4.1426093260492454e-05,4746
Giuseppe,72,4.1426093260492454e-05,4746
Kipp,72,4.1426093260492454e-05,4746
Maxwell,72,4.1426093260492454e-05,4746
Tammy,72,4.1426093260492454e-05,4746
Cordell,71,4.085073085409672e-05,4746
Dusty,71,4.085073085409672e-05,4746
Lincoln,71,4.085073085409672e-05,4746
Micky,71,4.085073085409672e-05,4746
Darell,70,4.0275368447700995e-05,4746
Francesco,70,4.0275368447700995e-05,4746
Hershel,70,4.0275368447700995e-05,4746
Cole,69,3.970000604130527e-05,4746
Darcy,69,3.970000604130527e-05,4746
Delmar,69,3.970000604130527e-05,4746
Landon,69,3.970000604130527e-05,4746
Patricia,69,3.970000604130527e-05,4746
Quintin,69,3.970000604130527e-05,4746
Efrem,68,3.912464363490954e-05,4746
Lacy,68,3.912464363490954e-05,4746
Artis,67,3.854928122851381e-05,4746
Coleman,67,3.854928122851381e-05,4746
Darien,67,3.854928122851381e-05,4746
Fidel,67,3.854928122851381e-05,4746
Reinaldo,67,3.854928122851381e-05,4746
Rigoberto,67,3.854928122851381e-05,4746
Thor,67,3.854928122851381e-05,4746
Brook,66,3.7973918822118085e-05,4746
Daryn,66,3.7973918822118085e-05,4746
Elwood,66,3.7973918822118085e-05,4746
Jacky,66,3.7973918822118085e-05,4746
Jennifer,66,3.7973918822118085e-05,4746
Keenan,66,3.7973918822118085e-05,4746
Kieth,66,3.7973918822118085e-05,4746
Reese,66,3.7973918822118085e-05,4746
Stanton,66,3.7973918822118085e-05,4746
Dereck,65,3.739855641572235e-05,4746
Leonel,65,3.739855641572235e-05,4746
Merlin,65,3.739855641572235e-05,4746
Mervin,65,3.739855641572235e-05,4746
Reginal,65,3.739855641572235e-05,4746
Alfonzo,64,3.6823194009326626e-05,4746
Barron,64,3.6823194009326626e-05,4746
Brenden,64,3.6823194009326626e-05,4746
Constantine,64,3.6823194009326626e-05,4746
Emerson,64,3.6823194009326626e-05,4746
Isaiah,64,3.6823194009326626e-05,4746
Isiah,64,3.6823194009326626e-05,4746
Korey,64,3.6823194009326626e-05,4746
Merrill,64,3.6823194009326626e-05,4746
Norbert,64,3.6823194009326626e-05,4746
Rico,64,3.6823194009326626e-05,4746
Shad,64,3.6823194009326626e-05,4746
Alvaro,63,3.624783160293089e-05,4746
Chance,63,3.624783160293089e-05,4746
Derrell,63,3.624783160293089e-05,4746
Fletcher,63,3.624783160293089e-05,4746
Les,63,3.624783160293089e-05,4746
Parker,63,3.624783160293089e-05,4746
Tye,63,3.624783160293089e-05,4746
Vern,63,3.624783160293089e-05,4746
Wilford,63,3.624783160293089e-05,4746
Andreas,62,3.567246919653517e-05,4746
Dick,62,3.567246919653517e-05,4746
Duke,62,3.567246919653517e-05,4746
Dwaine,62,3.567246919653517e-05,4746
Eugenio,62,3.567246919653517e-05,4746
Felton,62,3.567246919653517e-05,4746
Fritz,62,3.567246919653517e-05,4746
Michele,62,3.567246919653517e-05,4746
Paris,62,3.567246919653517e-05,4746
Silas,62,3.567246919653517e-05,4746
Stoney,62,3.567246919653517e-05,4746
Arnulfo,61,3.509710679013944e-05,4746
Berry,61,3.509710679013944e-05,4746
Caleb,61,3.509710679013944e-05,4746
Darby,61,3.509710679013944e-05,4746
Domenic,61,3.509710679013944e-05,4746
Dudley,61,3.509710679013944e-05,4746
Melissa,61,3.509710679013944e-05,4746
Weston,61,3.509710679013944e-05,4746
Adolph,60,3.452174438374371e-05,4746
Anthoney,60,3.452174438374371e-05,4746
Brice,60,3.452174438374371e-05,4746
Carnell,60,3.452174438374371e-05,4746
Harris,60,3.452174438374371e-05,4746
Jade,60,3.452174438374371e-05,4746
Lamonte,60,3.452174438374371e-05,4746
Luigi,60,3.452174438374371e-05,4746
Buck,59,3.394638197734798e-05,4746
Claudio,59,3.394638197734798e-05,4746
Curtiss,59,3.394638197734798e-05,4746
Garrick,59,3.394638197734798e-05,4746
Logan,59,3.394638197734798e-05,4746
Lucius,59,3.394638197734798e-05,4746
Marcelino,59,3.394638197734798e-05,4746
Millard,59,3.394638197734798e-05,4746
Montgomery,59,3.394638197734798e-05,4746
Shan,59,3.394638197734798e-05,4746
Terrill,59,3.394638197734798e-05,4746
Truman,59,3.394638197734798e-05,4746
Boris,58,3.3371019570952256e-05,4746
Brennan,58,3.3371019570952256e-05,4746
Burke,58,3.3371019570952256e-05,4746
Clement,58,3.3371019570952256e-05,4746
Johnie,58,3.3371019570952256e-05,4746
Jonas,58,3.3371019570952256e-05,4746
Nestor,58,3.3371019570952256e-05,4746
Osvaldo,58,3.3371019570952256e-05,4746
Rayford,58,3.3371019570952256e-05,4746
Tobias,58,3.3371019570952256e-05,4746
Alfie,57,3.2795657164556524e-05,4746
Antonia,57,3.2795657164556524e-05,4746
Basil,57,3.2795657164556524e-05,4746
Benedict,57,3.2795657164556524e-05,4746
Bertram,57,3.2795657164556524e-05,4746
Cris,57,3.2795657164556524e-05,4746
Davy,57,3.2795657164556524e-05,4746
Diego,57,3.2795657164556524e-05,4746
Duwayne,57,3.2795657164556524e-05,4746
Earle,57,3.2795657164556524e-05,4746
Ferdinand,57,3.2795657164556524e-05,4746
Issac,57,3.2795657164556524e-05,4746
Laura,57,3.2795657164556524e-05,4746
Mariano,57,3.2795657164556524e-05,4746
Michale,57,3.2795657164556524e-05,4746
Rodrigo,57,3.2795657164556524e-05,4746
Rosendo,57,3.2795657164556524e-05,4746
Susan,57,3.2795657164556524e-05,4746
Tory,57,3.2795657164556524e-05,4746
Ari,56,3.22202947581608e-05,4746
Benton,56,3.22202947581608e-05,4746
Darian,56,3.22202947581608e-05,4746
Darold,56,3.22202947581608e-05,4746
Johnathon,56,3.22202947581608e-05,4746
Kennedy,56,3.22202947581608e-05,4746
Norberto,56,3.22202947581608e-05,4746
Trever,56,3.22202947581608e-05,4746
Vinson,56,3.22202947581608e-05,4746
Darryn,55,3.1644932351765065e-05,4746
Ezra,55,3.1644932351765065e-05,4746
Lazaro,55,3.1644932351765065e-05,4746
Leander,55,3.1644932351765065e-05,4746
Liam,55,3.1644932351765065e-05,4746
Major,55,3.1644932351765065e-05,4746
Octavio,55,3.1644932351765065e-05,4746
Prince,55,3.1644932351765065e-05,4746
Raleigh,55,3.1644932351765065e-05,4746
Raynard,55,3.1644932351765065e-05,4746
Torrance,55,3.1644932351765065e-05,4746
Augustus,54,3.106956994536934e-05,4746
Drake,54,3.106956994536934e-05,4746
Dwane,54,3.106956994536934e-05,4746
Gale,54,3.106956994536934e-05,4746
Ivory,54,3.106956994536934e-05,4746
Leopoldo,54,3.106956994536934e-05,4746
Raymon,54,3.106956994536934e-05,4746
Sal,54,3.106956994536934e-05,4746
Santo,54,3.106956994536934e-05,4746
Winfred,54,3.106956994536934e-05,4746
Alden,53,3.049420753897361e-05,4746
Beau,53,3.049420753897361e-05,4746
Christophe,53,3.049420753897361e-05,4746
Elizabeth,53,3.049420753897361e-05,4746
Freeman,53,3.049420753897361e-05,4746
Kalvin,53,3.049420753897361e-05,4746
Roel,53,3.049420753897361e-05,4746
Westley,53,3.049420753897361e-05,4746
Wilmer,53,3.049420753897361e-05,4746
Ali,52,2.9918845132577884e-05,4746
Anderson,52,2.9918845132577884e-05,4746
Arnoldo,52,2.9918845132577884e-05,4746
Art,52,2.9918845132577884e-05,4746
Jodie,52,2.9918845132577884e-05,4746
Lupe,52,2.9918845132577884e-05,4746
Maynard,52,2.9918845132577884e-05,4746
Ramsey,52,2.9918845132577884e-05,4746
Angela,51,2.9343482726182154e-05,4746
Cristopher,51,2.9343482726182154e-05,4746
Davey,51,2.9343482726182154e-05,4746
Derik,51,2.9343482726182154e-05,4746
Isidro,51,2.9343482726182154e-05,4746
Kevan,51,2.9343482726182154e-05,4746
Michal,51,2.9343482726182154e-05,4746
Odis,51,2.9343482726182154e-05,4746
Pernell,51,2.9343482726182154e-05,4746
Randle,51,2.9343482726182154e-05,4746
Titus,51,2.9343482726182154e-05,4746
Anibal,50,2.8768120319786425e-05,4746
Broderick,50,2.8768120319786425e-05,4746
Chandler,50,2.8768120319786425e-05,4746
Christoper,50,2.8768120319786425e-05,4746
Dennie,50,2.8768120319786425e-05,4746
Jerel,50,2.8768120319786425e-05,4746
Lorin,50,2.8768120319786425e-05,4746
Moshe,50,2.8768120319786425e-05,4746
Roderic,50,2.8768120319786425e-05,4746
Valentin,50,2.8768120319786425e-05,4746
Vernell,50,2.8768120319786425e-05,4746
Vincenzo,50,2.8768120319786425e-05,4746
Bud,49,2.8192757913390695e-05,4746
Delano,49,2.8192757913390695e-05,4746
Gil,49,2.8192757913390695e-05,4746
Karen,49,2.8192757913390695e-05,4746
Lyn,49,2.8192757913390695e-05,4746
Olin,49,2.8192757913390695e-05,4746
Reymundo,49,2.8192757913390695e-05,4746
Royal,49,2.8192757913390695e-05,4746
Sharon,49,2.8192757913390695e-05,4746
Tristan,49,2.8192757913390695e-05,4746
Wilburn,49,2.8192757913390695e-05,4746
Artie,48,2.761739550699497e-05,4746
Bartholomew,48,2.761739550699497e-05,4746
Booker,48,2.761739550699497e-05,4746
Davie,48,2.761739550699497e-05,4746
Efren,48,2.761739550699497e-05,4746
Elroy,48,2.761739550699497e-05,4746
Genaro,48,2.761739550699497e-05,4746
Hassan,48,2.761739550699497e-05,4746
Jules,48,2.761739550699497e-05,4746
Lavern,48,2.761739550699497e-05,4746
Rodd,48,2.761739550699497e-05,4746
Rosario,48,2.761739550699497e-05,4746
Shanon,48,2.761739550699497e-05,4746
Val,48,2.761739550699497e-05,4746
Ambrose,47,2.704203310059924e-05,4746
Buford,47,2.704203310059924e-05,4746
Cyril,47,2.704203310059924e-05,4746
Davin,47,2.704203310059924e-05,4746
Donna,47,2.704203310059924e-05,4746
Emile,47,2.704203310059924e-05,4746
Enrico,47,2.704203310059924e-05,4746
Gaylon,47,2.704203310059924e-05,4746
Hilton,47,2.704203310059924e-05,4746
Hoyt,47,2.704203310059924e-05,4746
Jemal,47,2.704203310059924e-05,4746
Kai,47,2.704203310059924e-05,4746
Lindsay,47,2.704203310059924e-05,4746
Lynwood,47,2.704203310059924e-05,4746
Rogers,47,2.704203310059924e-05,4746
Romeo,47,2.704203310059924e-05,4746
Rubin,47,2.704203310059924e-05,4746
Tina,47,2.704203310059924e-05,4746
Benson,46,2.646667069420351e-05,4746
Demetrios,46,2.646667069420351e-05,4746
Dickie,46,2.646667069420351e-05,4746
Elgin,46,2.646667069420351e-05,4746
Emmitt,46,2.646667069420351e-05,4746
Faron,46,2.646667069420351e-05,4746
Franco,46,2.646667069420351e-05,4746
Geno,46,2.646667069420351e-05,4746
Hayward,46,2.646667069420351e-05,4746
Hosea,46,2.646667069420351e-05,4746
Kendal,46,2.646667069420351e-05,4746
Lafayette,46,2.646667069420351e-05,4746
Lyman,46,2.646667069420351e-05,4746
Patricio,46,2.646667069420351e-05,4746
Renard,46,2.646667069420351e-05,4746
Stephon,46,2.646667069420351e-05,4746
Tadd,46,2.646667069420351e-05,4746
Wardell,46,2.646667069420351e-05,4746
Williams,46,2.646667069420351e-05,4746
Amy,45,2.589130828780778e-05,4746
Corwin,45,2.589130828780778e-05,4746
Eliot,45,2.589130828780778e-05,4746
Foster,45,2.589130828780778e-05,4746
Herschel,45,2.589130828780778e-05,4746
Jerrell,45,2.589130828780778e-05,4746
Laron,45,2.589130828780778e-05,4746
Maria,45,2.589130828780778e-05,4746
Mckinley,45,2.589130828780778e-05,4746
Nigel,45,2.589130828780778e-05,4746
Sydney,45,2.589130828780778e-05,4746
Terance,45,2.589130828780778e-05,4746
Woody,45,2.589130828780778e-05,4746
Adrain,44,2.5315945881412055e-05,4746
Antone,44,2.5315945881412055e-05,4746
Darvin,44,2.5315945881412055e-05,4746
Derrek,44,2.5315945881412055e-05,4746
Domenick,44,2.5315945881412055e-05,4746
Franz,44,2.5315945881412055e-05,4746
Kendell,44,2.5315945881412055e-05,4746
Laverne,44,2.5315945881412055e-05,4746
Lorenza,44,2.5315945881412055e-05,4746
Mose,44,2.5315945881412055e-05,4746
Oren,44,2.5315945881412055e-05,4746
Regis,44,2.5315945881412055e-05,4746
Shea,44,2.5315945881412055e-05,4746
Stevan,44,2.5315945881412055e-05,4746
Trinidad,44,2.5315945881412055e-05,4746
Burl,43,2.4740583475016326e-05,4746
Butch,43,2.4740583475016326e-05,4746
Christiaan,43,2.4740583475016326e-05,4746
Delton,43,2.4740583475016326e-05,4746
Dewitt,43,2.4740583475016326e-05,4746
Eliseo,43,2.4740583475016326e-05,4746
Farrell,43,2.4740583475016326e-05,4746
Franklyn,43,2.4740583475016326e-05,4746
Glynn,43,2.4740583475016326e-05,4746
Homero,43,2.4740583475016326e-05,4746
Jame,43,2.4740583475016326e-05,4746
Jere,43,2.4740583475016326e-05,4746
Kasey,43,2.4740583475016326e-05,4746
Kerwin,43,2.4740583475016326e-05,4746
Mauro,43,2.4740583475016326e-05,4746
Waymon,43,2.4740583475016326e-05,4746
Wilton,43,2.4740583475016326e-05,4746
Yancy,43,2.4740583475016326e-05,4746
Asa,42,2.4165221068620597e-05,4746
Brandt,42,2.4165221068620597e-05,4746
Britton,42,2.4165221068620597e-05,4746
Carol,42,2.4165221068620597e-05,4746
Corbin,42,2.4165221068620597e-05,4746
Cristobal,42,2.4165221068620597e-05,4746
Dario,42,2.4165221068620597e-05,4746
Dell,42,2.4165221068620597e-05,4746
Fermin,42,2.4165221068620597e-05,4746
Jerod,42,2.4165221068620597e-05,4746
Kennth,42,2.4165221068620597e-05,4746
King,42,2.4165221068620597e-05,4746
Lavell,42,2.4165221068620597e-05,4746
Lennie,42,2.4165221068620597e-05,4746
Marcello,42,2.4165221068620597e-05,4746
Philippe,42,2.4165221068620597e-05,4746
Randel,42,2.4165221068620597e-05,4746
Rollin,42,2.4165221068620597e-05,4746
Shelly,42,2.4165221068620597e-05,4746
Willian,42,2.4165221068620597e-05,4746
Arlen,41,2.358985866222487e-05,4746
Aurelio,41,2.358985866222487e-05,4746
Bartley,41,2.358985866222487e-05,4746
Boyce,41,2.358985866222487e-05,4746
Brenda,41,2.358985866222487e-05,4746
Cal,41,2.358985866222487e-05,4746
Cedrick,41,2.358985866222487e-05,4746
Chaim,41,2.358985866222487e-05,4746
Darryle,41,2.358985866222487e-05,4746
Dee,41,2.358985866222487e-05,4746
Denise,41,2.358985866222487e-05,4746
Kary,41,2.358985866222487e-05,4746
Lauren,41,2.358985866222487e-05,4746
Linda,41,2.358985866222487e-05,4746
Luciano,41,2.358985866222487e-05,4746
Marcelo,41,2.358985866222487e-05,4746
Milford,41,2.358985866222487e-05,4746
Milo,41,2.358985866222487e-05,4746
Shedrick,41,2.358985866222487e-05,4746
Sherwin,41,2.358985866222487e-05,4746
Tedd,41,2.358985866222487e-05,4746
Deandre,40,2.301449625582914e-05,4746
Deangelo,40,2.301449625582914e-05,4746
Hilario,40,2.301449625582914e-05,4746
Jeffory,40,2.301449625582914e-05,4746
Jonny,40,2.301449625582914e-05,4746
Lucio,40,2.301449625582914e-05,4746
Pamela,40,2.301449625582914e-05,4746
Roddy,40,2.301449625582914e-05,4746
Sandra,40,2.301449625582914e-05,4746
Sedrick,40,2.301449625582914e-05,4746
Tate,40,2.301449625582914e-05,4746
Willy,40,2.301449625582914e-05,4746
Arden,39,2.2439133849433412e-05,4746
Audie,39,2.2439133849433412e-05,4746
Christine,39,2.2439133849433412e-05,4746
Cullen,39,2.2439133849433412e-05,4746
Cynthia,39,2.2439133849433412e-05,4746
Darryll,39,2.2439133849433412e-05,4746
Horacio,39,2.2439133849433412e-05,4746
Jarod,39,2.2439133849433412e-05,4746
Jonah,39,2.2439133849433412e-05,4746
Kelsey,39,2.2439133849433412e-05,4746
Lucien,39,2.2439133849433412e-05,4746
Maxie,39,2.2439133849433412e-05,4746
Normand,39,2.2439133849433412e-05,4746
Orin,39,2.2439133849433412e-05,4746
Sherwood,39,2.2439133849433412e-05,4746
Abram,38,2.1863771443037682e-05,4746
Antione,38,2.1863771443037682e-05,4746
Connie,38,2.1863771443037682e-05,4746
Delmer,38,2.1863771443037682e-05,4746
Donavon,38,2.1863771443037682e-05,4746
Irwin,38,2.1863771443037682e-05,4746
Josue,38,2.1863771443037682e-05,4746
Lamarr,38,2.1863771443037682e-05,4746
Lashawn,38,2.1863771443037682e-05,4746
Marcell,38,2.1863771443037682e-05,4746
Margarito,38,2.1863771443037682e-05,4746
Murphy,38,2.1863771443037682e-05,4746
Rand,38,2.1863771443037682e-05,4746
Rolf,38,2.1863771443037682e-05,4746
Teresa,38,2.1863771443037682e-05,4746
Thane,38,2.1863771443037682e-05,4746
Thimothy,38,2.1863771443037682e-05,4746
Amador,37,2.1288409036641956e-05,4746
Aric,37,2.1288409036641956e-05,4746
Brooke,37,2.1288409036641956e-05,4746
Eldridge,37,2.1288409036641956e-05,4746
Flint,37,2.1288409036641956e-05,4746
Jammie,37,2.1288409036641956e-05,4746
Melton,37,2.1288409036641956e-05,4746
Noble,37,2.1288409036641956e-05,4746
Adalberto,36,2.0713046630246227e-05,4746
Derron,36,2.0713046630246227e-05,4746
Desi,36,2.0713046630246227e-05,4746
Dondi,36,2.0713046630246227e-05,4746
Edmundo,36,2.0713046630246227e-05,4746
Enoch,36,2.0713046630246227e-05,4746
Erie,36,2.0713046630246227e-05,4746
Haywood,36,2.0713046630246227e-05,4746
Isreal,36,2.0713046630246227e-05,4746
Jacinto,36,2.0713046630246227e-05,4746
Jamison,36,2.0713046630246227e-05,4746
Kreg,36,2.0713046630246227e-05,4746
Mac,36,2.0713046630246227e-05,4746
Malik,36,2.0713046630246227e-05,4746
Marquis,36,2.0713046630246227e-05,4746
Michiel,36,2.0713046630246227e-05,4746
Milan,36,2.0713046630246227e-05,4746
Prentice,36,2.0713046630246227e-05,4746
Renaldo,36,2.0713046630246227e-05,4746
Rolland,36,2.0713046630246227e-05,4746
Rowdy,36,2.0713046630246227e-05,4746
Torrence,36,2.0713046630246227e-05,4746
Valentino,36,2.0713046630246227e-05,4746
Zachery,36,2.0713046630246227e-05,4746
Abner,35,2.0137684223850498e-05,4746
Alain,35,2.0137684223850498e-05,4746
Alva,35,2.0137684223850498e-05,4746
Arlin,35,2.0137684223850498e-05,4746
Blane,35,2.0137684223850498e-05,4746
Branden,35,2.0137684223850498e-05,4746
Caesar,35,2.0137684223850498e-05,4746
Charlton,35,2.0137684223850498e-05,4746
Clarke,35,2.0137684223850498e-05,4746
Cortez,35,2.0137684223850498e-05,4746
Edison,35,2.0137684223850498e-05,4746
Eliezer,35,2.0137684223850498e-05,4746
Gaetano,35,2.0137684223850498e-05,4746
German,35,2.0137684223850498e-05,4746
Huey,35,2.0137684223850498e-05,4746
Jacque,35,2.0137684223850498e-05,4746
Julie,35,2.0137684223850498e-05,4746
Kenyon,35,2.0137684223850498e-05,4746
Kieran,35,2.0137684223850498e-05,4746
Maury,35,2.0137684223850498e-05,4746
Maximo,35,2.0137684223850498e-05,4746
Mcarthur,35,2.0137684223850498e-05,4746
Mel,35,2.0137684223850498e-05,4746
Nancy,35,2.0137684223850498e-05,4746
Otha,35,2.0137684223850498e-05,4746
Renee,35,2.0137684223850498e-05,4746
Rey,35,2.0137684223850498e-05,4746
Richmond,35,2.0137684223850498e-05,4746
Slade,35,2.0137684223850498e-05,4746
Talmadge,35,2.0137684223850498e-05,4746
Yancey,35,2.0137684223850498e-05,4746
Antwan,34,1.956232181745477e-05,4746
Barbara,34,1.956232181745477e-05,4746
Brannon,34,1.956232181745477e-05,4746
Carleton,34,1.956232181745477e-05,4746
Chuckie,34,1.956232181745477e-05,4746
Cletus,34,1.956232181745477e-05,4746
Daryll,34,1.956232181745477e-05,4746
Deane,34,1.956232181745477e-05,4746
Deborah,34,1.956232181745477e-05,4746
Dimitri,34,1.956232181745477e-05,4746
Donavan,34,1.956232181745477e-05,4746
Evans,34,1.956232181745477e-05,4746
Florencio,34,1.956232181745477e-05,4746
Hamilton,34,1.956232181745477e-05,4746
Hardy,34,1.956232181745477e-05,4746
Hipolito,34,1.956232181745477e-05,4746
Ike,34,1.956232181745477e-05,4746
Leighton,34,1.956232181745477e-05,4746
Lino,34,1.956232181745477e-05,4746
Lovell,34,1.956232181745477e-05,4746
Nicola,34,1.956232181745477e-05,4746
Refugio,34,1.956232181745477e-05,4746
Reynold,34,1.956232181745477e-05,4746
Samual,34,1.956232181745477e-05,4746
Trace,34,1.956232181745477e-05,4746
Abe,33,1.8986959411059042e-05,4746
Alphonse,33,1.8986959411059042e-05,4746
Cardell,33,1.8986959411059042e-05,4746
Channing,33,1.8986959411059042e-05,4746
Chase,33,1.8986959411059042e-05,4746
Darel,33,1.8986959411059042e-05,4746
Darran,33,1.8986959411059042e-05,4746
Donal,33,1.8986959411059042e-05,4746
Gearld,33,1.8986959411059042e-05,4746
Jace,33,1.8986959411059042e-05,4746
Jayme,33,1.8986959411059042e-05,4746
Jodi,33,1.8986959411059042e-05,4746
Kathleen,33,1.8986959411059042e-05,4746
Kenney,33,1.8986959411059042e-05,4746
Klaus,33,1.8986959411059042e-05,4746
Kristofer,33,1.8986959411059042e-05,4746
Lawrance,33,1.8986959411059042e-05,4746
Nino,33,1.8986959411059042e-05,4746
